price,rating,timestamp,is_late_delivery,is_return_risk,product_id
13.99,3.0,1666109473125,0,1,B094GY8XYN
72.99,5.0,1545370309534,0,0,B01N56KEU6
9.99,3.0,1563467000439,0,0,B07J1XG1XD
10.8,5.0,1606604419591,0,0,B01DOANRP2
24.99,1.0,1664220350921,0,0,B01G4XRT0K
196.22,2.0,1668689828751,0,1,B019RF0FV2
18.99,5.0,1665689075749,0,1,B096V5QM3P
8.99,5.0,1521344232861,0,1,B00IUT9UR2
9.99,4.0,1526929026594,0,0,B06Y28RVVK
11.99,4.0,1429293679000,0,0,B000NO40RM
18.0,5.0,1469107968000,0,0,B07QV3TH8K
34.0,5.0,1651720837916,0,0,B0B1Z98XCG
245.55,5.0,1661881534643,0,0,B0799Q45TT
39.53,5.0,1575652738421,0,0,B013WHR5NW
46.98,5.0,1469416852000,0,0,B000AST3AK
17.47,5.0,1461261517000,0,0,B00AQ6VTIK
27.83,5.0,1627736881195,0,0,B0BTQJLDJK
10.45,2.0,1626762323768,0,0,B07PS9KFKF
17.99,5.0,1479656551000,0,1,B01KHITHE4
53.04,5.0,1563520932706,0,0,B0BTQ7FSLF
21.43,3.0,1615156277689,0,0,B081KSD3BK
9.77,5.0,1624986735910,0,0,B07T93BB1F
275.0,3.0,1612767593413,0,0,B08M1JZP9P
27.21,5.0,1477750480000,0,0,B0043I7UFI
17.88,5.0,1643910785494,0,0,B0BXSQN4HV
10.99,1.0,1582564948304,0,0,B0737B6HGR
185.15,5.0,1580921066404,0,0,B003BIGDLI
11.99,3.0,1644863059651,0,1,B0BLKB8WR3
11.99,4.0,1631762267483,0,0,B07ZZ27G6K
29.99,5.0,1502363601698,0,0,B016PYUW3E
34.99,5.0,1502362547275,0,0,B01E85LYNO
433.29,5.0,1610484859510,0,0,B0BHXMJ5XP
304.98,5.0,1665575061936,0,0,B0CBFPGF44
12.99,5.0,1558203584128,0,0,B08PNT3BLH
25.99,5.0,1617485992602,0,0,B071H9M93R
30.44,4.0,1402799348000,0,0,B00DNGWWW2
46.98,5.0,1448286808000,0,0,B000AST3AK
109.0,5.0,1593625537264,0,0,B08YBGCNHP
59.99,5.0,1620128604483,0,0,B0BBBBF8NL
12.99,5.0,1514259004995,0,0,B07CYNWTXK
20.99,5.0,1622647151414,0,0,B078QKWDDL
28.66,5.0,1597759961124,0,0,B08VH31PSX
18.42,5.0,1597759351248,0,0,B07VRTN6JX
32.16,5.0,1450388062000,0,0,B0032JTS5E
27.14,1.0,1587230090211,0,0,B0002IGCLQ
13.42,5.0,1512831461623,0,0,B004H3XSYG
129.99,5.0,1304280158000,0,0,B0BV8XJCFJ
26.99,5.0,1651324546117,0,0,B08RD8L5KP
8.95,3.0,1513298392340,0,0,B0179LQ0VA
85.27,5.0,1671306232630,0,0,B081JBKY7K
10.99,5.0,1573917956891,0,0,B0737B6HGR
19.97,5.0,1671545062865,0,0,B08RD9ZFCL
89.94,5.0,1627836328689,0,0,B07NVJP82G
37.29,5.0,1499185479261,0,0,B0BTQ8YV5R
6.97,5.0,1581010230584,0,0,B075M6J6X8
24.99,5.0,1653826614688,0,0,B0BLH5DD5R
23.66,5.0,1653826596931,0,0,B09JFX752Z
45.5,5.0,1647605454569,0,0,B09CYYJPR8
99.99,5.0,1621516240807,0,0,B09LM1H5N9
20.99,5.0,1578593769287,0,0,B07NS9N17G
17.99,5.0,1598694275904,0,1,B07TSMX41M
19.99,1.0,1592423542038,0,1,B07QG9Z4VF
13.99,4.0,1579744229437,0,0,B07Z5K1Q8P
5.3,1.0,1607814766182,0,0,B0000CF4DJ
11.99,5.0,1646403922056,0,0,B08JVQTQ11
14.99,5.0,1631817169180,0,0,B09RG9VFJD
19.99,5.0,1614437547356,0,0,B072JL5W21
169.99,5.0,1610290235723,0,0,B08BPDTL1H
20.33,5.0,1494851967000,0,0,B0C8TVD955
8.95,5.0,1519566429168,0,0,B08FMXL4PL
17.04,5.0,1408195114000,0,0,B07GC6F1TT
72.96,5.0,1615922523978,0,0,B00MOD1ER4
11.99,4.0,1607798537746,0,0,B07D73M39G
22.99,1.0,1670960473917,0,0,B08L147Y8S
14.78,4.0,1677095451942,0,0,B09GVLBZH5
22.99,5.0,1622220052961,0,0,B08Y67VHLY
39.59,4.0,1549516516633,0,0,B073XZ7BNC
169.99,5.0,1613075373991,0,0,B08BPDTL1H
49.95,5.0,1563224938562,0,0,B015RDR07A
6.99,5.0,1662131473843,0,0,B0C6LLJFR8
7.79,5.0,1546487490733,0,0,B07D3ZMNXF
21.03,5.0,1624897858274,0,0,B01F8E7JRE
6.99,5.0,1652992388899,0,0,B0B3M7WHBX
12.99,5.0,1522177709077,0,0,B004QOKAI8
8.99,5.0,1510001302204,0,0,B01D59AUFW
18.98,5.0,1588605051999,0,0,B07WV9XX94
13.95,1.0,1672498165686,0,0,B0C89J23ZB
41.46,5.0,1583934870736,0,0,B01880VF48
17.74,5.0,1570542598920,0,0,B00AUDAEMQ
34.99,5.0,1656210454519,0,0,B001685ULE
7.91,4.0,1649711737954,0,0,B0788CFPKN
109.0,4.0,1426296376000,0,0,B08YBGCNHP
41.48,5.0,1401929662000,0,0,B00DM8KJSA
22.01,5.0,1393816859000,0,0,B0009GVYFU
12.99,5.0,1602871621834,0,0,B07CYNWTXK
10.47,5.0,1618140539091,0,0,B08RD4GXCX
49.99,5.0,1678253633660,0,0,B0C2TQQFLX
22.99,5.0,1576023583549,0,0,B00ZYDKI1Y
15.99,5.0,1633618333983,1,0,B07RWXJM9D
13.99,5.0,1624948073394,0,0,B074PPFCRR
301.33,5.0,1457624576000,0,0,B010GO501I
57.94,5.0,1672118966467,0,0,B00M6KISBK
9.99,5.0,1577333257105,0,0,B07BFGZQ65
60.99,5.0,1618907645933,0,0,B08WLDS4LL
6.99,5.0,1586576897069,1,0,B08V3174QC
6.97,5.0,1532524704069,0,1,B075M6J6X8
33.99,5.0,1655148068490,0,0,B09J3MFWWJ
8.66,5.0,1619950266656,0,0,B0BPFM7JSG
46.98,5.0,1554575871089,0,0,B000AST3AK
614.94,1.0,1594327488486,0,1,B0BP4W4TN1
179.99,2.0,1662637511732,0,1,B0C9F1F7SC
134.99,5.0,1437305168000,0,1,B098W5ND23
18.99,5.0,1611160851357,0,0,B08QVQY2NT
14.99,3.0,1582147376123,0,0,B00B2ATOOK
7.86,5.0,1582727829542,0,0,B07BYC8FVQ
15.99,5.0,1670950875595,0,0,B07X1QJ6BF
7.91,5.0,1581049851284,0,0,B07FKX61DJ
16.99,4.0,1648218503680,0,0,B07SM1PGJW
58.94,4.0,1620764226497,0,0,B09MQLYPRR
17.99,5.0,1660245187664,0,0,B01KHITHE4
5.75,5.0,1423955581000,0,0,B001M8K5TU
18.99,5.0,1669959558017,0,0,B08JH9F4L7
7.99,5.0,1657919007505,0,0,B0C5R85Z3J
50.74,5.0,1670888847283,0,0,B074HLRXMP
21.99,3.0,1670888762413,0,0,B089RDD9CT
8.93,5.0,1645105634127,0,0,B01EEMSJQQ
19.99,5.0,1629149494062,0,0,B07HKCQN2X
144.93,5.0,1541725382205,0,0,B00A8O06MK
28.99,5.0,1663609252391,0,0,B0C6KRRK1P
69.99,5.0,1552332577586,0,0,B0BWBF4MN1
7.86,5.0,1612037911678,0,0,B07BYC8FVQ
23.99,5.0,1578683461630,0,0,B01GACANPS
12.95,1.0,1636917517073,0,0,B004GCJ3QU
136.25,5.0,1594060958313,0,0,B002UQY3LE
25.05,5.0,1582728097072,0,0,B00UH2TAA2
25.69,5.0,1637260266808,0,0,B0C7ZYH35C
15.99,5.0,1582221319308,0,0,B07GDPSXB3
4.69,5.0,1574469013126,0,0,B01FX2AODM
11.95,5.0,1577581390584,0,0,B07WTXWC32
12.0,5.0,1546015225470,0,0,B077WCTV57
29.99,5.0,1629911481132,0,0,B0C5FL512B
10.45,5.0,1638308494294,0,0,B0BGNG7TFG
27.5,5.0,1656098195942,0,0,B00NY9V63E
7.99,5.0,1653835542554,0,0,B07MKVTGW3
24.59,5.0,1470834057000,0,0,B0C27VVXVW
29.99,5.0,1613774580911,0,0,B07PJ7ZBZZ
46.98,4.0,1403008688000,0,0,B000AST3AK
6.95,2.0,1618772305965,1,0,B07JHBPYKZ
169.99,3.0,1598495620852,0,1,B08BPDTL1H
11.99,5.0,1596428278607,0,0,B0C9WRW2V1
7.97,5.0,1562078424799,0,0,B07DNX4F4C
19.99,2.0,1427660735000,0,0,B0C9MRH82R
15.0,5.0,1426101979000,0,0,B00E58P7ME
13.88,5.0,1601271130297,0,0,B07L3PNM5T
11.99,5.0,1652526928023,0,0,B091FT1FKH
25.99,5.0,1359940596000,0,0,B07P1C8QC5
55.08,3.0,1586513810642,0,0,B00VBP8QPO
8.98,2.0,1604767644517,0,0,B00AYBLK68
17.39,5.0,1583102790861,0,0,B0B2LC17LL
23.99,1.0,1583102657219,0,0,B07SHPNR3V
9.99,5.0,1631975641749,0,0,B0BTPC81GS
57.25,4.0,1606673481964,0,0,B004Q07D3W
12.25,5.0,1536769086154,0,0,B00UUD04L2
16.89,3.0,1677284292890,0,1,B0BBW68DMD
17.99,3.0,1676916636445,0,1,B08G1JXH3F
30.0,5.0,1676787786009,0,0,B08ZHD696S
18.99,5.0,1668811478511,0,0,B0C43B9TXJ
21.38,4.0,1637471313611,0,1,B071CTPYKX
49.99,5.0,1638140724952,0,0,B0BS6H2WL5
6.99,5.0,1657034061859,0,0,B0B21BBZRF
7.17,5.0,1667500681959,0,0,B07VH72MXX
12.99,1.0,1601327419247,0,0,B07CYNWTXK
10.5,5.0,1583113433866,0,0,B07B52XHKC
39.99,5.0,1580185565112,0,0,B08L8RDNP7
84.99,5.0,1663885062831,0,0,B09MDTWWG2
7.87,5.0,1663884826847,0,0,B0833NYW1X
40.99,5.0,1639338102297,0,0,B00009W3I4
43.84,5.0,1485105813000,0,0,B00DUGIO36
26.08,4.0,1642083472923,0,0,B00838IC92
11.95,5.0,1596501042894,0,0,B07PDMZW9P
14.7,5.0,1552003707749,0,0,B07WHZG5CT
25.99,5.0,1623075069815,0,0,B08XBRNPDF
46.98,5.0,1654614869598,0,0,B000AST3AK
33.29,5.0,1616527138141,0,0,B0C5PR3NWJ
269.99,3.0,1678132849876,0,0,B08X6NPNYJ
21.99,5.0,1663071727765,0,0,B0BQBQ64FT
46.98,4.0,1388343392000,1,0,B000AST3AK
26.9,5.0,1423680608000,0,0,B004RQDY60
329.0,1.0,1672847423700,0,1,B07BR6G8T7
199.99,3.0,1603158461494,0,0,B0C1RSC7V5
49.99,5.0,1621881735796,0,0,B0BS6H2WL5
16.99,5.0,1632938810658,0,0,B08888J5W1
10.95,5.0,1616617012883,0,0,B0C36XXTMG
18.98,5.0,1667863490093,0,1,B085NL55DK
33.49,4.0,1587728469119,0,0,B0BJPY1F7S
15.99,5.0,1635796512221,0,0,B07X7LBRW7
9.97,4.0,1633351303320,0,0,B07X35HNDY
9.95,5.0,1673288177789,0,0,B0BLY43NLL
26.99,5.0,1575966876856,0,0,B078VZXN68
55.08,5.0,1495395446000,0,0,B00VBP8QPO
339.0,4.0,1637183948001,0,0,B0915YVGNH
41.89,4.0,1623284028734,0,0,B08FDD8GZN
15.99,5.0,1555938488885,0,0,B0BCRFWRW8
10.99,5.0,1671742638147,0,0,B094YVBD5R
30.18,5.0,1627139183078,0,0,B00UB38V2A
8.95,2.0,1514357991799,0,1,B092LLM7H3
24.99,5.0,1544290980137,0,0,B07HR47PNQ
1459.0,2.0,1659036985311,0,1,B08YFHT3N7
19.25,5.0,1387540453000,0,0,B000DLB2FI
399.0,5.0,1629688248123,0,0,B09W5PMK5X
13.99,5.0,1468460190000,0,0,B00ECX038A
10.99,5.0,1596642645666,0,0,B07RNQV8NQ
16.99,5.0,1588830997149,0,0,B0C7CC35KH
22.79,5.0,1584000357883,0,0,B0183RU1WI
19.59,5.0,1517776553363,0,0,B0BVFQY9HH
109.0,5.0,1483800215000,0,0,B08YBGCNHP
30.99,5.0,1628389626920,0,0,B08BXS2B2C
11.95,5.0,1628389526986,0,1,B088MKLVVN
17.74,5.0,1524746430026,0,0,B00AUDAEMQ
38.95,5.0,1524746387149,0,0,B00M25QLQS
30.99,5.0,1606318858018,0,0,B0BCW97VD9
49.99,5.0,1605038072404,0,0,B0BS6H2WL5
13.99,5.0,1658791124216,0,0,B09J1VYDG2
80.97,5.0,1646257938077,0,0,B0C57WMPJQ
11.87,5.0,1564015638784,0,0,B01NBYGVJS
11.24,5.0,1611277123519,0,0,B00LQDF122
10.53,5.0,1582818653299,0,0,B00L4GGTLS
14.29,5.0,1630282125565,0,0,B08L4WCKRW
55.08,5.0,1527263312412,0,0,B00VBP8QPO
21.69,5.0,1668140153895,0,0,B08RMRD1B5
8.95,5.0,1649799973241,0,0,B08FMXL4PL
19.95,5.0,1577150267625,0,0,B005AR75A6
7.98,5.0,1527206222344,1,0,B00R1X7S5Y
8.95,5.0,1518654536347,0,0,B092LLM7H3
24.99,5.0,1563088532356,0,0,B07NZZY2BV
61.0,5.0,1539946001993,0,0,B0BBBDL5ZQ
15.99,5.0,1670419248122,0,0,B01GV9PMIS
37.74,5.0,1490972910000,0,0,B01LZR75SY
42.99,5.0,1628600410172,0,0,B01FF4ASTS
4.26,5.0,1562818909698,0,0,B00AYBL0IG
109.0,5.0,1653708142642,0,0,B08YBGCNHP
103.95,4.0,1668566780101,0,0,B0BDLY2Y2S
16.88,1.0,1668566553997,0,0,B0854DZZ9S
11.81,5.0,1676065558316,0,0,B000CMFKOC
39.97,5.0,1676065483915,0,0,B000CMHLMG
32.99,4.0,1646685911159,0,0,B09GPXGW3M
43.99,4.0,1577466620119,0,0,B07F6XJYVF
399.0,5.0,1623460481838,0,0,B09W5PMK5X
49.99,5.0,1648304986745,0,0,B0B96NWZ9J
23.99,5.0,1614196581321,0,1,B081V8N437
9.5,5.0,1432863256000,0,0,B07GC8DDQQ
51.99,1.0,1652869633263,0,0,B07MLWJZH7
24.45,4.0,1620674642689,0,0,B07LCQXBR8
90.99,5.0,1624737552177,0,0,B0BLC6Q831
21.33,5.0,1675538766284,0,0,B0C6695YHW
59.0,5.0,1578799024426,0,0,B0BHVB8BF4
79.59,5.0,1476448331000,0,0,B00MOCK0NE
16.99,5.0,1624031108847,0,0,B00WA6TGDE
7.99,5.0,1618155780577,0,0,B07MKVTGW3
12.98,5.0,1627354062437,0,0,B07WS98YV5
105.36,5.0,1494009573000,0,0,B076JHTQD8
21.99,5.0,1566422795345,0,0,B0BXWBPVYS
29.49,5.0,1501682312247,0,0,B00545ANEY
8.66,5.0,1637556214743,0,0,B0BPFM7JSG
24.99,5.0,1665701299518,0,0,B08RD8PP1P
32.99,5.0,1593353255845,0,0,B07M87YFJS
249.99,5.0,1601143572683,0,0,B07HKXVQYC
36.5,5.0,1541966994735,0,0,B07H8P6LXM
6.97,5.0,1620402334559,0,0,B075M2Q4B2
6.6,4.0,1620401951083,0,0,B078N5P1R2
238.37,4.0,1529026774433,0,0,B00E0CWLYW
42.8,3.0,1504309834842,0,0,B00E0CW0N4
61.46,5.0,1564895530167,0,0,B00MHILA6Q
21.43,5.0,1551722204882,0,0,B081KSD3BK
58.94,5.0,1674099898660,0,0,B09MQLYPRR
75.99,5.0,1664549027068,0,0,B08YWXWBZV
7.99,4.0,1582816263562,0,0,B07QJWCNXY
12.59,5.0,1651157472943,0,0,B092VJ1K5N
37.59,5.0,1617650264125,0,0,B07GG6KP6H
29.58,5.0,1605314515064,0,0,B082DQDDBV
10.78,1.0,1660751550945,0,1,B0BBLM417W
28.61,5.0,1518190708061,0,0,B09V2XX19L
8.97,5.0,1672443604004,0,0,B09BCY9GM6
12.99,4.0,1524844416432,0,0,B07CYNWTXK
139.0,2.0,1666579107188,0,0,B09BVKDQMB
39.99,1.0,1603132893549,0,1,B08L8RDNP7
69.99,4.0,1673151319515,0,0,B0BZCPJYNP
26.5,5.0,1601512346533,0,0,B076921MPW
9.97,5.0,1601512178113,0,0,B07768B9XF
26.34,5.0,1472514791000,0,0,B01BR37BNW
23.99,4.0,1667754208469,0,0,B07K1RVDD7
40.99,4.0,1658966383537,0,0,B0C7GCZ44M
61.99,3.0,1672831848694,0,0,B0BJ2D3MK5
13.95,5.0,1624387184001,0,0,B07XC4T5VP
34.29,3.0,1587238963175,0,0,B082L63DL7
15.99,5.0,1457756872000,0,0,B016Q33Y0M
24.99,5.0,1676599111867,0,0,B0B2NP5QQT
16.99,5.0,1667770363940,0,0,B08JCCD38P
80.97,5.0,1652061199109,0,0,B0C57WMPJQ
37.02,5.0,1654169030242,0,1,B00GK4P77G
29.58,1.0,1626109279192,0,0,B082DQDDBV
37.69,5.0,1491934827000,0,0,B00266BXV6
17.95,5.0,1463627639000,0,0,B00PXLZTV6
23.0,5.0,1675109868097,0,0,B075X3G7CJ
85.54,4.0,1534461333697,0,0,B09QYYXLWX
29.99,5.0,1558799823209,0,0,B01HHFUCMG
23.99,5.0,1587403570959,0,0,B0CC24FY8S
17.99,5.0,1608578796097,0,0,B07RZ4MGXR
17.99,4.0,1623877312778,0,0,B0BRQ7HMTF
30.99,5.0,1641843811512,0,0,B0BCW97VD9
19.59,1.0,1504753311397,0,0,B0BVFQY9HH
18.22,5.0,1491265998000,0,0,B01BKO0BCQ
10.13,5.0,1485655006000,0,0,B00MZH0QP0
8.99,5.0,1664147976704,0,0,B01DNYOKHS
50.74,5.0,1659810758669,0,0,B074HLRXMP
13.87,5.0,1625596345503,0,0,B09HJC19LM
39.02,5.0,1570237125737,0,0,B004H3XR9M
12.75,4.0,1469451503000,0,0,B0006OQCU2
11.95,1.0,1641316101868,0,0,B07WTXWC32
33.52,4.0,1567466154449,0,0,B005BNL7UI
83.5,5.0,1622931779196,0,0,B08NPXPKLB
28.7,5.0,1586185144928,0,0,B004H3XS78
34.99,4.0,1512434167959,1,0,B006YBCNFO
15.17,3.0,1501757879554,0,0,B0BTQL2CSV
40.99,3.0,1573076327915,0,0,B00009W3I4
16.99,5.0,1450147695000,0,0,B092T5Y46X
15.97,5.0,1449169789000,0,0,B014LOFZTQ
25.99,5.0,1595877876431,0,0,B0763SGBC6
14.95,3.0,1645560619563,0,0,B08JH1RN6N
279.99,4.0,1638385865462,0,0,B093XZ6HYB
290.32,5.0,1622170713580,0,0,B01L2TDOCS
13.29,5.0,1580596538650,0,0,B008B7VHG0
188.98,5.0,1674166498699,0,0,B0B7JMD6DS
29.99,5.0,1658884352253,0,0,B0B6CPTSWY
16.59,1.0,1654993091604,0,0,B0C9CD26SZ
12.99,5.0,1576704783281,0,0,B07KTTQ3TF
36.75,5.0,1572375386165,0,0,B0172519E6
6.99,5.0,1623866141558,0,0,B0BHNSLKNZ
16.99,5.0,1459194776000,0,0,B01BIDPHYQ
49.99,5.0,1564187967881,0,0,B0BS6H2WL5
23.99,5.0,1539528145402,0,0,B09LZ3TD7X
32.16,4.0,1580785604410,0,0,B0032JTS5E
25.99,5.0,1632840712366,0,0,B07S2JDS3C
9.95,4.0,1678545260407,0,0,B0BHSNBGWY
8.99,5.0,1552332628967,0,0,B071F7XNS1
26.99,5.0,1546141699433,0,0,B07HPZ9CKM
6.77,4.0,1678910183788,0,1,B07SX6T69Q
23.99,5.0,1669768674706,0,0,B07NPZL738
21.43,5.0,1628304072474,0,0,B081KSD3BK
23.99,5.0,1619665047125,0,0,B07MC5TBNS
41.49,4.0,1662670625287,0,0,B07788MN9V
27.69,5.0,1648643445735,0,0,B07H3NX5CG
12.95,3.0,1624684058721,0,0,B07D8V5W7N
21.99,4.0,1624683887899,0,0,B01NCMH48B
14.49,3.0,1502825944723,0,0,B0B9H5NZRD
169.99,5.0,1613688823357,0,0,B0C4TLWPCD
74.04,5.0,1578238253968,0,1,B00EO73XR2
9.75,5.0,1632656864276,0,0,B004XLDDNI
4.69,5.0,1631642367700,0,0,B01FX2AODM
98.48,5.0,1605015023887,0,0,B00M107Z46
13.34,5.0,1549672129657,0,0,B07P4MVBVS
38.64,5.0,1616007757777,0,0,B004XLDFKO
21.43,5.0,1609868994052,0,0,B081KSD3BK
33.49,2.0,1671761918875,0,1,B0BJPY1F7S
28.99,1.0,1670019799273,0,1,B0BWCL9WCH
21.43,5.0,1563911375467,0,0,B081KSD3BK
49.99,5.0,1584069317981,0,0,B0BS6H2WL5
16.5,5.0,1590582296876,0,0,B07F4K3HXJ
10.99,5.0,1649789228805,0,0,B09SLP6PDV
23.99,5.0,1573712875415,0,0,B0C61PCSGR
26.14,5.0,1678156327728,0,0,B01F1A8FUU
433.29,4.0,1529537958090,0,1,B0BHXMJ5XP
55.08,3.0,1585876552583,0,0,B00VBP8QPO
10.99,4.0,1603811848670,0,0,B07QB63VN9
16.99,5.0,1642475743607,0,0,B08888J5W1
50.74,5.0,1635893109853,0,0,B074HLRXMP
23.28,5.0,1488326830000,0,0,B01I0H6Q52
27.99,5.0,1512572866027,0,0,B0C7CKLVXW
40.99,5.0,1603288673556,0,1,B0C7GCZ44M
16.99,5.0,1583840429216,0,0,B0C7CC35KH
69.99,4.0,1616833590932,0,0,B0BWBF4MN1
14.97,5.0,1643906387271,0,0,B01LWAPPVI
14.99,5.0,1603911383158,0,0,B07YFVPLRK
11.99,5.0,1644980009585,0,0,B09NYBHQMM
16.99,1.0,1665088460231,0,0,B08888J5W1
349.99,1.0,1660424222676,0,1,B0C1JXJFG5
17.98,5.0,1659142310162,0,0,B079QL2JKT
13.99,5.0,1669357693394,0,0,B09W5PBYKD
20.98,5.0,1547791048669,0,0,B004MDLZKU
71.16,4.0,1504722372622,0,0,B01EIXNKUG
154.71,5.0,1627760144435,0,0,B00OYVXGZM
8.95,5.0,1611338042185,0,0,B092LLM7H3
7.99,4.0,1606155902070,0,0,B081K4Q6KQ
10.95,5.0,1614748680306,0,0,B0C36XXTMG
14.99,5.0,1574794126968,0,0,B07HD6L5JB
46.98,5.0,1561132017447,0,0,B000AST3AK
109.99,5.0,1631231673701,0,0,B0BB9QMSBP
8.88,5.0,1607103057549,0,0,B01MQ4I3EB
55.08,5.0,1545589206904,0,0,B00VBP8QPO
17.97,4.0,1478199807000,0,0,B0B6Y2D91L
81.29,4.0,1592568638806,0,0,B00ECV5LKM
12.99,2.0,1628346666918,0,0,B09323R5KT
84.97,5.0,1559665577083,0,1,B01MR3232E
332.99,5.0,1644338275517,0,0,B0C5ZCV5P8
30.18,5.0,1629986152928,0,0,B00UB38V2A
11.69,5.0,1677353279911,0,0,B0BRN8PQCZ
399.1,4.0,1677352956993,0,1,B0C4FQ2X2M
134.99,5.0,1658554692976,0,0,B098W5ND23
13.99,5.0,1513349857903,0,0,B00ECX038A
44.99,3.0,1516977819751,0,0,B00NVPTWXM
37.52,5.0,1587386653977,0,0,B00MNMV9QC
15.0,5.0,1411694817000,0,0,B00E58P81E
11.99,4.0,1589545904073,0,0,B07TC2QDPC
16.75,1.0,1652224493034,0,1,B07DC84CML
19.99,5.0,1577490596440,0,0,B0B69D699Q
11.95,5.0,1649533607475,0,0,B07WTXWC32
10.18,5.0,1427803333000,0,0,B00OVBMF7K
11.99,5.0,1616581486311,0,0,B0B2P2SGXC
23.99,5.0,1616718001971,0,0,B0C61PCSGR
161.1,2.0,1652074058285,0,0,B0C71KVMY9
29.99,3.0,1618433455756,0,0,B08HSWVPXV
7.98,5.0,1618433176424,0,0,B00R1X7S5Y
7.65,5.0,1474848454000,0,0,B00ICS5STU
57.18,5.0,1545245009937,0,0,B00LPDMCTI
8.5,1.0,1560202765480,0,0,B078B6SX9Y
42.99,1.0,1623413956241,0,0,B01FF4ASTS
8.35,4.0,1584984620978,0,0,B07Q656H55
245.55,5.0,1611473594088,0,0,B0799Q45TT
34.99,5.0,1627415592524,0,0,B0C33KRL4C
7.99,4.0,1665618171668,0,0,B07QJWCNXY
14.49,5.0,1368644307000,0,0,B0B9H5NZRD
8.5,3.0,1497252683733,0,0,B00KBM3JPK
12.89,5.0,1610226664770,0,0,B07RGLKHNY
10.99,5.0,1570287020298,1,0,B07SHKBXP5
7.19,5.0,1583645625312,0,0,B07RBSC4X2
29.99,5.0,1581288992310,0,0,B0B5TGFST7
39.95,3.0,1579450153961,0,0,B07ZXP4JNL
9.99,1.0,1627485371994,0,0,B07T12ZKMK
9.99,1.0,1610054756212,0,0,B09YP7FVC6
15.99,4.0,1662744839417,0,1,B09C15BK93
13.49,5.0,1515437623918,0,0,B06XRNTC76
19.45,5.0,1674471634108,0,1,B00EV9V9WY
58.94,5.0,1551282725160,0,0,B09MQLYPRR
14.77,5.0,1625439873541,0,0,B0855KHG9L
24.93,5.0,1591502191156,0,0,B07VP55V3W
14.53,4.0,1457822552000,0,0,B0BTQ7LQHP
59.0,5.0,1438204693000,0,0,B0BHVB8BF4
23.99,4.0,1672229996637,0,0,B07S5PY984
20.01,5.0,1649515488559,0,0,B07DVHDSYJ
14.49,3.0,1663520356512,0,0,B0B9H5NZRD
45.95,5.0,1636393960139,0,0,B00M0YZ7DY
45.95,3.0,1583093042506,0,0,B00AMF7X3A
35.99,5.0,1576526501543,0,0,B00QW2CUGC
25.99,5.0,1627209365934,0,0,B07X9ZGH3Q
49.99,5.0,1588254156804,0,0,B0BS6H2WL5
7.98,5.0,1670375142228,0,0,B00R1X7S5Y
28.95,5.0,1620307069772,0,0,B0797GQSS9
23.99,5.0,1620238879795,0,0,B07W5Z5X8Y
6.98,5.0,1658822723735,0,0,B09LH7FDF2
14.63,5.0,1578980944514,0,0,B0BN7WFJJD
11.37,5.0,1593865790121,0,0,B07K3196SJ
189.99,5.0,1678738500893,0,0,B09V2518TH
60.1,5.0,1541580741571,0,0,B004XLE3DC
59.64,5.0,1541580662969,0,0,B07H44NYT9
60.31,5.0,1541580027593,0,0,B01AJ7QZ20
339.32,1.0,1575441094435,0,0,B073BLHCND
33.29,5.0,1600972363612,0,0,B0C5PR3NWJ
109.99,5.0,1636059365995,0,0,B0BY1YNR34
49.99,1.0,1579009638013,0,1,B0BS6H2WL5
6.6,5.0,1663097914639,0,0,B078N5P1R2
7.59,5.0,1663097819745,0,0,B07ZCBCPYY
16.97,2.0,1673308655834,0,0,B06XP8WLFS
39.54,5.0,1593955690467,0,0,B01IODS2HW
15.99,5.0,1616435142158,0,0,B08JPSWDNS
10.65,5.0,1677434310554,0,0,B09RFZK96S
16.99,5.0,1632509997550,0,0,B08888J5W1
17.32,5.0,1595015537825,0,0,B07VNPD4V9
10.99,5.0,1600719039374,0,0,B07RNQV8NQ
53.33,5.0,1659669107986,0,0,B006JSARKU
38.99,5.0,1659667900214,0,0,B00ZYE4CNI
24.99,5.0,1648418049409,0,0,B0C5ZRMRT6
16.99,5.0,1445311638000,0,0,B00XNK6ZG2
34.99,5.0,1584834141866,0,0,B0C33KRL4C
19.99,5.0,1614799863924,0,0,B0B69D699Q
19.99,5.0,1657407311070,0,0,B0C9MRH82R
4.99,5.0,1623956784704,0,0,B0BWN6K92F
9.99,5.0,1616512645782,0,0,B07Y8CPPKB
18.0,5.0,1461532016000,0,0,B07QV3TH8K
54.95,5.0,1516149175603,0,0,B00DRIEMVA
36.72,5.0,1545446645394,0,0,B005B9CHQK
1395.0,5.0,1609692349253,0,0,B07HNLKNXQ
7.99,5.0,1592188580866,0,0,B081K4Q6KQ
98.99,3.0,1634912455088,0,0,B08F6ZLCLY
109.99,3.0,1633012247787,0,0,B0BB9QMSBP
128.0,5.0,1635138038655,0,0,B07H78MD5J
17.88,5.0,1658152633289,0,0,B0BXSQN4HV
15.99,3.0,1618326402610,0,0,B0B9S4Y57D
88.99,1.0,1620506940516,0,0,B07HVSR8RF
46.98,5.0,1595875631023,0,0,B000AST3AK
22.99,5.0,1661140700342,0,0,B00ZYDKI1Y
39.53,5.0,1529284431286,0,0,B013WHR5NW
20.01,5.0,1660498100052,0,0,B07DVHDSYJ
